name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,p_init,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,overnight_cost,discount_rate,fom_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt,lon,lat,data_source,region,country,source
gen_biomass_891,Z10,PQ,,1.312,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_892,Z10,PQ,,0.783,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_893,Z10,PQ,,33.313,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_894,Z10,PQ,,22.371,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_895,Z10,PQ,,23.365,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_896,Z10,PQ,,1.148,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_897,Z10,PQ,,0.547,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_898,Z10,PQ,,1.421,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_899,Z10,PQ,,9.292,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_900,Z10,PQ,,0.26,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_901,Z10,PQ,,3.582,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_902,Z10,PQ,,2.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_903,Z10,PQ,,10.931,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_904,Z10,PQ,,3.827,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_905,Z10,PQ,,0.273,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_906,Z10,PQ,,0.219,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_907,Z10,PQ,,4.154,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_908,Z10,PQ,,3.061,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_909,Z10,PQ,,1.059,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_910,Z10,PQ,,1.913,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_911,Z10,PQ,,0.197,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_912,Z10,PQ,,0.197,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_913,Z10,PQ,,2.878,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_914,Z10,PQ,,62.527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_915,Z10,PQ,,2.323,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_916,Z10,PQ,,2.878,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_917,Z10,PQ,,1.257,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_918,Z10,PQ,,45.556,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_919,Z10,PQ,,32.794,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_920,Z10,PQ,,1.185,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_921,Z10,PQ,,1.421,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_922,Z10,PQ,,0.126,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_923,Z10,PQ,,0.555,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_924,Z10,PQ,,0.547,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_925,Z10,PQ,,89.538,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_926,Z10,PQ,,1.137,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_927,Z10,PQ,,0.75,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_928,Z10,PQ,,1.093,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_biomass_929,Z10,PQ,,0.629,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biomass,90.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_930,Z10,PQ,,10.685,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_931,Z10,PQ,,5.682,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_932,Z10,PQ,,28.978,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_933,Z10,PQ,,62.589,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_934,Z10,PQ,,4.546,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_935,Z10,PQ,,72.73,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_936,Z10,PQ,,51.657,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_937,Z10,PQ,,12.007,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_938,Z10,PQ,,17.873,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_939,Z10,PQ,,36.387,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_940,Z10,PQ,,9.166,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_941,Z10,PQ,,4.322,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_942,Z10,PQ,,24.504,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_943,Z10,PQ,,58.31,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_944,Z10,PQ,,127.691,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_945,Z10,PQ,,29.137,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_946,Z10,PQ,,0.577,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_947,Z10,PQ,,40.661,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_948,Z10,PQ,,20.164,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_949,Z10,PQ,,32.079,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_950,Z10,PQ,,32.079,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_951,Z10,PQ,,8.249,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_952,Z10,PQ,,6.891,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_953,Z10,PQ,,1.741,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_954,Z10,PQ,,1.833,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_955,Z10,PQ,,1.146,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_956,Z10,PQ,,9.491,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_957,Z10,PQ,,2.177,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_958,Z10,PQ,,0.046,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_959,Z10,PQ,,168.026,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_960,Z10,PQ,,3.666,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_961,Z10,PQ,,13.176,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_962,Z10,PQ,,4.583,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_963,Z10,PQ,,32.323,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_964,Z10,PQ,,18.059,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_965,Z10,PQ,,90.523,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_966,Z10,PQ,,7.332,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_967,Z10,PQ,,11.365,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_968,Z10,PQ,,2.2,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_969,Z10,PQ,,14.665,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_970,Z10,PQ,,73.854,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_971,Z10,PQ,,1.833,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_972,Z10,PQ,,1.1,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_973,Z10,PQ,,4.583,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_974,Z10,PQ,,2.291,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_975,Z10,PQ,,0.917,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_976,Z10,PQ,,14.023,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_977,Z10,PQ,,6.709,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_978,Z10,PQ,,1.1,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_979,Z10,PQ,,33.546,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_980,Z10,PQ,,20.164,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
gen_waste_to_energy_981,Z10,PQ,,5.499,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,,,FES,,,
